Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XLOC_007275,734.0331814128324,1.0554699819351154,0.08683841376489035,12.15441342345031,5.435048322031452e-34,1.9556638786818434e-32
XLOC_007276,1.8494569998722905,1.709438386444361,0.35362208759187325,4.834082616517097,1.3376103100971888e-6,5.275843742325643e-6
XLOC_007277,0.5522369821141069,1.4089625470059093,0.6870932367010225,2.0506133254503225,0.04030461765156166,0.07511254574895776
XLOC_007278,0.8010232894157362,2.022289728594637,0.49786225068067236,4.0619463030783765,4.866527258567038e-5,1.5536114543728731e-4
XLOC_007279,1.1112899981124345,2.8148893177170518,0.5013304506924595,5.61483810494456,1.967463664543533e-8,9.670576848750903e-8
XLOC_007280,14.196423257264419,1.3063694074761423,0.21412594400272256,6.100939396019812,1.0544688652208709e-9,5.920485763123581e-9
XLOC_007281,161.89133837040902,0.20990667273370942,0.06560028718634799,3.1997828323134674,0.0013753117295466002,0.003487513536057193
XLOC_007282,114.58397195696793,0.18557894952917653,0.07205861918175518,2.575388643807985,0.010012750887989069,0.02158808035014539
XLOC_007283,76.03609186233298,0.22222845748601439,0.11086175155276061,2.0045548114964866,0.04501066167479034,0.08284943608101043
XLOC_007284,1000.8323467722538,-0.14615721635775653,0.046089270692235236,-3.171176591917302,0.001518228176951476,0.0038249855834955053
XLOC_007285,141.36689413971723,1.6984546929711954,0.12780155429924067,13.289781194635179,2.6535302441620802e-40,1.4530654329742887e-38
XLOC_007286,68.8626031769495,0.5416282972027221,0.0901216738316695,6.009967127490141,1.855609483845176e-9,1.015199951946952e-8
XLOC_007287,0.7748541540351382,-0.7664913834005792,0.4354837691172137,-1.7600917364942534,0.07839225365821464,0.1351836455539999
XLOC_007288,52.405862871920775,0.03320972981977041,0.11170243411244388,0.2973053370201427,0.7662334074125539,0.8698956673237342
XLOC_007289,3.7341592718152756,-0.0025212014471431587,0.21014477327831477,-0.011997450175951278,0.9904276493749519,0.9932452414787879
XLOC_007290,88.18802650597158,-0.029790502087117275,0.0749481218887562,-0.39748163578180973,0.6910123260699532,0.8094039296227721
XLOC_007291,81.89596416897587,2.0746754034497736,0.16369114101891127,12.674329169775204,8.205768577098172e-37,3.512909769789599e-35
XLOC_007292,353.8974439751259,0.3750906663422945,0.09276866995463358,4.043290332023991,5.270628892718174e-5,1.6729130338859698e-4
XLOC_007293,288.03710562052976,-0.005477157077853062,0.04764602814763584,-0.11495516606088466,0.9084806586797678,0.9490808737380222
XLOC_007294,455.8642150216026,0.5443634804236127,0.06835618362267512,7.963631840953689,1.670618306075415e-15,1.5869818780365237e-14
XLOC_007295,127.6094274741916,-0.5156845528957965,0.05122947871574421,-10.066168265290441,7.795622992728793e-24,1.4439823508945344e-22
XLOC_007296,5.3900035901808225,0.8626725325572328,0.23597405160644697,3.6557940446603916,2.563871383897442e-4,7.321241230159296e-4
XLOC_007297,30.380776385343925,-1.8697938483839354,0.22010835453389085,-8.494879044202916,1.9813914511347547e-17,2.237345972424985e-16
XLOC_007298,5.474276637259222,0.635631004997603,0.4026434199157424,1.5786449586848232,0.1144175162773266,0.18765437516231212
XLOC_007299,0.32124164891286433,0.8055728722146428,0.6210384092899202,1.2971385668975204,0.19458351368820398,0.2951061207528617
XLOC_007300,9.846529870863082,1.2431620586180387,0.25703181978570105,4.836607621789857,1.3207377761259666e-6,5.216273102615735e-6
XLOC_007301,18.57486205057935,-0.54532942857986,0.3788348948548093,-1.4394910183468201,0.15001145290085005,0.23648999992286202
XLOC_007302,2.3896756391487757,1.5637493108348086,0.43398544841250314,3.6032298238453033,3.142874070074527e-4,8.843400086673909e-4
XLOC_007303,66.81178076495274,0.404315079194612,0.13222558995316486,3.057767254718417,0.0022299269820810234,0.0054359138457838975
XLOC_007304,10.898667439021425,0.06552677359552996,0.19893250146442404,0.3293919953409342,0.7418594173248028,0.8502890832282501
XLOC_007305,3863.8196706081158,0.3186828653771389,0.08802806191558547,3.6202417552114223,2.943278835177342e-4,8.323303309154677e-4
XLOC_007306,3.5171437443133344,0.15429807542214471,0.22246412484349198,0.6935863278211556,0.48794167033192637,0.6243442040736482
XLOC_007307,0.9747678071934333,1.5836448823582194,0.41647753285133243,3.8024737409389235,1.4325845481175152e-4,4.2493478819457354e-4
XLOC_007308,0.13689712290697864,0.10943902652754509,1.180796195472533,0.09268240103343964,0.9261558787638137,0.9580471578688293
XLOC_007309,14.192065604067563,2.2506300633561516,0.2003503078519557,11.233474445266156,2.792761412684074e-29,7.395245332343356e-28
XLOC_007310,320.8933871632915,0.3759949610556441,0.05921980453836536,6.349142216638979,2.1651880250334004e-10,1.3113773700074777e-9
XLOC_007311,77.57401657196137,0.3784479152590001,0.06465532677890655,5.853313781138706,4.818737455722669e-9,2.522987601266167e-8
XLOC_007312,170.72562862376117,-0.26923790603355147,0.07049833067021219,-3.8190678201024855,1.3395693276802817e-4,3.9949799870184845e-4
XLOC_007313,882.8320769492367,-0.42539755755297265,0.06598881968383562,-6.446509569213836,1.1445539298234129e-10,7.121423389615559e-10
XLOC_007314,69.79375668177617,0.02409670390697345,0.06522918515425305,0.36941598841055434,0.7118176824638152,0.8266919970177151
XLOC_007315,235.2572177561632,0.069144394981401,0.05763411565416488,1.1997129512024418,0.23025084139168178,0.3398331304878799
XLOC_007316,115.85302070355965,0.5229697573850359,0.08463202745757652,6.179336276059142,6.437165165719898e-10,3.703873585917026e-9
